"","ANIO","SITIO","TRANSECTO","ESPECIE","ABUNDANCIA","COMUNIDAD","LATITUD","LONGITUD"
"870",2014,"La Plana",13,"Ecklonia arborea",21,"Isla Natividad",27.84616,-115.1653
"871",2014,"La Plana",14,"Ecklonia arborea",1,"Isla Natividad",27.84616,-115.1653
"872",2014,"La Plana",15,"Ecklonia arborea",3,"Isla Natividad",27.84616,-115.1653
"873",2014,"La Plana",16,"Ecklonia arborea",45,"Isla Natividad",27.84616,-115.1653
"874",2014,"La Plana",17,"Ecklonia arborea",2,"Isla Natividad",27.84616,-115.1653
"875",2014,"La Plana",18,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"876",2014,"La Plana",19,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"877",2014,"La Plana",20,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"878",2014,"Punta Prieta",1,"Ecklonia arborea",7,"Isla Natividad",27.88881,-115.1919
"879",2014,"Punta Prieta",2,"Ecklonia arborea",15,"Isla Natividad",27.88881,-115.1919
"880",2014,"Punta Prieta",3,"Ecklonia arborea",33,"Isla Natividad",27.88881,-115.1919
"881",2014,"Punta Prieta",4,"Ecklonia arborea",29,"Isla Natividad",27.88881,-115.1919
"882",2014,"Punta Prieta",5,"Ecklonia arborea",12,"Isla Natividad",27.88881,-115.1919
"883",2014,"Punta Prieta",6,"Ecklonia arborea",0,"Isla Natividad",27.88881,-115.1919
"884",2014,"Punta Prieta",7,"Ecklonia arborea",0,"Isla Natividad",27.88881,-115.1919
"885",2014,"Punta Prieta",8,"Ecklonia arborea",1,"Isla Natividad",27.88881,-115.1919
"886",2014,"Punta Prieta",9,"Ecklonia arborea",9,"Isla Natividad",27.88881,-115.1919
"887",2014,"Punta Prieta",10,"Ecklonia arborea",7,"Isla Natividad",27.88881,-115.1919
"888",2014,"Punta Prieta",11,"Ecklonia arborea",0,"Isla Natividad",27.88881,-115.1919
"889",2014,"Punta Prieta",12,"Ecklonia arborea",25,"Isla Natividad",27.88881,-115.1919
"890",2014,"Punta Prieta",13,"Ecklonia arborea",2,"Isla Natividad",27.88881,-115.1919
"891",2014,"Punta Prieta",14,"Ecklonia arborea",29,"Isla Natividad",27.88881,-115.1919
"892",2014,"Punta Prieta",15,"Ecklonia arborea",50,"Isla Natividad",27.88881,-115.1919
"893",2014,"Punta Prieta",16,"Ecklonia arborea",28,"Isla Natividad",27.88881,-115.1919
"894",2014,"Punta Prieta",17,"Ecklonia arborea",6,"Isla Natividad",27.88881,-115.1919
"895",2014,"Punta Prieta",18,"Ecklonia arborea",41,"Isla Natividad",27.88881,-115.1919
"896",2014,"Punta Prieta",19,"Ecklonia arborea",0,"Isla Natividad",27.88881,-115.1919
"897",2014,"Punta Prieta",20,"Ecklonia arborea",50,"Isla Natividad",27.88881,-115.1919
"898",2015,"Babencho",1,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"899",2015,"Babencho",2,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"900",2015,"Babencho",3,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"901",2015,"Babencho",4,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"902",2015,"Babencho",5,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"903",2015,"Babencho",6,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"904",2015,"Babencho",7,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"905",2015,"Babencho",8,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"906",2015,"Babencho",9,"Ecklonia arborea",2,"Isla Natividad",27.86058,-115.1888
"907",2015,"Babencho",10,"Ecklonia arborea",4,"Isla Natividad",27.86058,-115.1888
"908",2015,"Babencho",11,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"909",2015,"Babencho",12,"Ecklonia arborea",30,"Isla Natividad",27.86058,-115.1888
"910",2015,"Babencho",13,"Ecklonia arborea",33,"Isla Natividad",27.86058,-115.1888
"911",2015,"Babencho",14,"Ecklonia arborea",48,"Isla Natividad",27.86058,-115.1888
"912",2015,"Babencho",15,"Ecklonia arborea",1,"Isla Natividad",27.86058,-115.1888
"913",2015,"Babencho",16,"Ecklonia arborea",1,"Isla Natividad",27.86058,-115.1888
"914",2015,"Babencho",17,"Ecklonia arborea",26,"Isla Natividad",27.86058,-115.1888
"915",2015,"Babencho",18,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"916",2015,"La Dulce",1,"Ecklonia arborea",3,"Isla Natividad",27.84501,-115.1428
"917",2015,"La Dulce",2,"Ecklonia arborea",1,"Isla Natividad",27.84501,-115.1428
"918",2015,"La Dulce",3,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"919",2015,"La Dulce",4,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"920",2015,"La Dulce",5,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"921",2015,"La Dulce",6,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"922",2015,"La Dulce",7,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"923",2015,"La Dulce",8,"Ecklonia arborea",1,"Isla Natividad",27.84501,-115.1428
"924",2015,"La Dulce",9,"Ecklonia arborea",5,"Isla Natividad",27.84501,-115.1428
"925",2015,"La Dulce",10,"Ecklonia arborea",3,"Isla Natividad",27.84501,-115.1428
"926",2015,"La Dulce",11,"Ecklonia arborea",4,"Isla Natividad",27.84501,-115.1428
"927",2015,"La Dulce",12,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"928",2015,"La Dulce",13,"Ecklonia arborea",4,"Isla Natividad",27.84501,-115.1428
"929",2015,"La Dulce",14,"Ecklonia arborea",6,"Isla Natividad",27.84501,-115.1428
"930",2015,"La Dulce",15,"Ecklonia arborea",3,"Isla Natividad",27.84501,-115.1428
"931",2015,"La Dulce",16,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"932",2015,"La Dulce",17,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"933",2015,"La Dulce",18,"Ecklonia arborea",26,"Isla Natividad",27.84501,-115.1428
"934",2015,"La Guanera",1,"Ecklonia arborea",42,"Isla Natividad",27.87691,-115.1699
"935",2015,"La Guanera",2,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"936",2015,"La Guanera",3,"Ecklonia arborea",5,"Isla Natividad",27.87691,-115.1699
"937",2015,"La Guanera",4,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"938",2015,"La Guanera",5,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"939",2015,"La Guanera",6,"Ecklonia arborea",8,"Isla Natividad",27.87691,-115.1699
"940",2015,"La Guanera",7,"Ecklonia arborea",3,"Isla Natividad",27.87691,-115.1699
"941",2015,"La Guanera",8,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"942",2015,"La Guanera",9,"Ecklonia arborea",19,"Isla Natividad",27.87691,-115.1699
"943",2015,"La Guanera",10,"Ecklonia arborea",25,"Isla Natividad",27.87691,-115.1699
"944",2015,"La Guanera",11,"Ecklonia arborea",18,"Isla Natividad",27.87691,-115.1699
"945",2015,"La Guanera",12,"Ecklonia arborea",30,"Isla Natividad",27.87691,-115.1699
"946",2015,"La Guanera",13,"Ecklonia arborea",10,"Isla Natividad",27.87691,-115.1699
"947",2015,"La Guanera",14,"Ecklonia arborea",47,"Isla Natividad",27.87691,-115.1699
"948",2015,"La Plana",1,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"949",2015,"La Plana",2,"Ecklonia arborea",1,"Isla Natividad",27.84616,-115.1653
"950",2015,"La Plana",3,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"951",2015,"La Plana",4,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"952",2015,"La Plana",5,"Ecklonia arborea",1,"Isla Natividad",27.84616,-115.1653
"953",2015,"La Plana",6,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"954",2015,"La Plana",7,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"955",2015,"La Plana",8,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"956",2015,"La Plana",9,"Ecklonia arborea",1,"Isla Natividad",27.84616,-115.1653
"957",2015,"La Plana",10,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"958",2015,"La Plana",11,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"959",2015,"La Plana",12,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"960",2015,"La Plana",13,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"961",2015,"La Plana",14,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"962",2015,"La Plana",15,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"963",2015,"Punta Prieta",1,"Ecklonia arborea",36,"Isla Natividad",27.88881,-115.1919
"964",2015,"Punta Prieta",2,"Ecklonia arborea",10,"Isla Natividad",27.88881,-115.1919
"965",2015,"Punta Prieta",3,"Ecklonia arborea",15,"Isla Natividad",27.88881,-115.1919
"966",2015,"Punta Prieta",4,"Ecklonia arborea",22,"Isla Natividad",27.88881,-115.1919
"967",2015,"Punta Prieta",5,"Ecklonia arborea",6,"Isla Natividad",27.88881,-115.1919
"968",2015,"Punta Prieta",6,"Ecklonia arborea",10,"Isla Natividad",27.88881,-115.1919
"969",2015,"Punta Prieta",7,"Ecklonia arborea",0,"Isla Natividad",27.88881,-115.1919
"970",2015,"Punta Prieta",8,"Ecklonia arborea",0,"Isla Natividad",27.88881,-115.1919
"971",2015,"Punta Prieta",9,"Ecklonia arborea",0,"Isla Natividad",27.88881,-115.1919
"972",2015,"Punta Prieta",10,"Ecklonia arborea",0,"Isla Natividad",27.88881,-115.1919
"973",2015,"Punta Prieta",11,"Ecklonia arborea",0,"Isla Natividad",27.88881,-115.1919
"974",2015,"Punta Prieta",12,"Ecklonia arborea",0,"Isla Natividad",27.88881,-115.1919
"975",2015,"Punta Prieta",13,"Ecklonia arborea",1,"Isla Natividad",27.88881,-115.1919
"976",2015,"Punta Prieta",14,"Ecklonia arborea",7,"Isla Natividad",27.88881,-115.1919
"977",2015,"Punta Prieta",15,"Ecklonia arborea",9,"Isla Natividad",27.88881,-115.1919
"978",2015,"Punta Prieta",16,"Ecklonia arborea",2,"Isla Natividad",27.88881,-115.1919
"979",2015,"Punta Prieta",17,"Ecklonia arborea",50,"Isla Natividad",27.88881,-115.1919
"980",2015,"Punta Prieta",18,"Ecklonia arborea",43,"Isla Natividad",27.88881,-115.1919
"981",2016,"Babencho",1,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"982",2016,"Babencho",2,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"983",2016,"Babencho",3,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"984",2016,"Babencho",4,"Ecklonia arborea",42,"Isla Natividad",27.86058,-115.1888
"985",2016,"Babencho",5,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"986",2016,"Babencho",6,"Ecklonia arborea",2,"Isla Natividad",27.86058,-115.1888
"987",2016,"Babencho",7,"Ecklonia arborea",14,"Isla Natividad",27.86058,-115.1888
"988",2016,"Babencho",8,"Ecklonia arborea",32,"Isla Natividad",27.86058,-115.1888
"989",2016,"Babencho",9,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"990",2016,"Babencho",10,"Ecklonia arborea",6,"Isla Natividad",27.86058,-115.1888
"991",2016,"Babencho",11,"Ecklonia arborea",1,"Isla Natividad",27.86058,-115.1888
"992",2016,"Babencho",12,"Ecklonia arborea",3,"Isla Natividad",27.86058,-115.1888
"993",2016,"Babencho",13,"Ecklonia arborea",4,"Isla Natividad",27.86058,-115.1888
"994",2016,"Babencho",14,"Ecklonia arborea",25,"Isla Natividad",27.86058,-115.1888
"995",2016,"Babencho",15,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"996",2016,"Babencho",16,"Ecklonia arborea",1,"Isla Natividad",27.86058,-115.1888
"997",2016,"Babencho",17,"Ecklonia arborea",5,"Isla Natividad",27.86058,-115.1888
"998",2016,"Babencho",18,"Ecklonia arborea",53,"Isla Natividad",27.86058,-115.1888
"999",2016,"Babencho",19,"Ecklonia arborea",21,"Isla Natividad",27.86058,-115.1888
"1000",2016,"Babencho",20,"Ecklonia arborea",7,"Isla Natividad",27.86058,-115.1888
"1001",2016,"La Dulce",1,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"1002",2016,"La Dulce",2,"Ecklonia arborea",7,"Isla Natividad",27.84501,-115.1428
"1003",2016,"La Dulce",3,"Ecklonia arborea",23,"Isla Natividad",27.84501,-115.1428
"1004",2016,"La Dulce",4,"Ecklonia arborea",1,"Isla Natividad",27.84501,-115.1428
"1005",2016,"La Dulce",5,"Ecklonia arborea",2,"Isla Natividad",27.84501,-115.1428
"1006",2016,"La Dulce",6,"Ecklonia arborea",1,"Isla Natividad",27.84501,-115.1428
"1007",2016,"La Dulce",7,"Ecklonia arborea",1,"Isla Natividad",27.84501,-115.1428
"1008",2016,"La Dulce",8,"Ecklonia arborea",5,"Isla Natividad",27.84501,-115.1428
"1009",2016,"La Dulce",9,"Ecklonia arborea",1,"Isla Natividad",27.84501,-115.1428
"1010",2016,"La Dulce",10,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"1011",2016,"La Dulce",11,"Ecklonia arborea",1,"Isla Natividad",27.84501,-115.1428
"1012",2016,"La Dulce",12,"Ecklonia arborea",6,"Isla Natividad",27.84501,-115.1428
"1013",2016,"La Dulce",13,"Ecklonia arborea",13,"Isla Natividad",27.84501,-115.1428
"1014",2016,"La Dulce",15,"Ecklonia arborea",42,"Isla Natividad",27.84501,-115.1428
"1015",2016,"La Dulce",16,"Ecklonia arborea",6,"Isla Natividad",27.84501,-115.1428
"1016",2016,"La Dulce",18,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1017",2016,"La Guanera",1,"Ecklonia arborea",4,"Isla Natividad",27.87691,-115.1699
"1018",2016,"La Guanera",2,"Ecklonia arborea",9,"Isla Natividad",27.87691,-115.1699
"1019",2016,"La Guanera",3,"Ecklonia arborea",13,"Isla Natividad",27.87691,-115.1699
"1020",2016,"La Guanera",5,"Ecklonia arborea",4,"Isla Natividad",27.87691,-115.1699
"1021",2016,"La Guanera",6,"Ecklonia arborea",2,"Isla Natividad",27.87691,-115.1699
"1022",2016,"La Guanera",8,"Ecklonia arborea",3,"Isla Natividad",27.87691,-115.1699
"1023",2016,"La Guanera",11,"Ecklonia arborea",3,"Isla Natividad",27.87691,-115.1699
"1024",2016,"La Guanera",12,"Ecklonia arborea",7,"Isla Natividad",27.87691,-115.1699
"1025",2016,"La Guanera",13,"Ecklonia arborea",4,"Isla Natividad",27.87691,-115.1699
"1026",2016,"La Guanera",14,"Ecklonia arborea",5,"Isla Natividad",27.87691,-115.1699
"1027",2016,"La Guanera",16,"Ecklonia arborea",5,"Isla Natividad",27.87691,-115.1699
"1028",2016,"La Plana",1,"Ecklonia arborea",50,"Isla Natividad",27.84616,-115.1653
"1029",2016,"La Plana",2,"Ecklonia arborea",5,"Isla Natividad",27.84616,-115.1653
"1030",2016,"La Plana",3,"Ecklonia arborea",6,"Isla Natividad",27.84616,-115.1653
"1031",2016,"La Plana",4,"Ecklonia arborea",42,"Isla Natividad",27.84616,-115.1653
"1032",2016,"La Plana",5,"Ecklonia arborea",6,"Isla Natividad",27.84616,-115.1653
"1033",2016,"La Plana",6,"Ecklonia arborea",27,"Isla Natividad",27.84616,-115.1653
"1034",2016,"La Plana",7,"Ecklonia arborea",2,"Isla Natividad",27.84616,-115.1653
"1035",2016,"La Plana",8,"Ecklonia arborea",5,"Isla Natividad",27.84616,-115.1653
"1036",2016,"La Plana",10,"Ecklonia arborea",4,"Isla Natividad",27.84616,-115.1653
"1037",2016,"La Plana",11,"Ecklonia arborea",20,"Isla Natividad",27.84616,-115.1653
"1038",2016,"La Plana",13,"Ecklonia arborea",54,"Isla Natividad",27.84616,-115.1653
"1039",2016,"La Plana",15,"Ecklonia arborea",18,"Isla Natividad",27.84616,-115.1653
"1040",2016,"La Plana",16,"Ecklonia arborea",18,"Isla Natividad",27.84616,-115.1653
"1041",2016,"Punta Prieta",1,"Ecklonia arborea",3,"Isla Natividad",27.88881,-115.1919
"1042",2016,"Punta Prieta",2,"Ecklonia arborea",1,"Isla Natividad",27.88881,-115.1919
"1043",2016,"Punta Prieta",3,"Ecklonia arborea",8,"Isla Natividad",27.88881,-115.1919
"1044",2016,"Punta Prieta",4,"Ecklonia arborea",5,"Isla Natividad",27.88881,-115.1919
"1045",2016,"Punta Prieta",5,"Ecklonia arborea",6,"Isla Natividad",27.88881,-115.1919
"1046",2016,"Punta Prieta",7,"Ecklonia arborea",25,"Isla Natividad",27.88881,-115.1919
"1047",2016,"Punta Prieta",9,"Ecklonia arborea",6,"Isla Natividad",27.88881,-115.1919
"1048",2016,"Punta Prieta",10,"Ecklonia arborea",3,"Isla Natividad",27.88881,-115.1919
"1049",2016,"Punta Prieta",11,"Ecklonia arborea",6,"Isla Natividad",27.88881,-115.1919
"1050",2016,"Punta Prieta",12,"Ecklonia arborea",3,"Isla Natividad",27.88881,-115.1919
"1051",2016,"Punta Prieta",13,"Ecklonia arborea",8,"Isla Natividad",27.88881,-115.1919
"1052",2016,"Punta Prieta",15,"Ecklonia arborea",22,"Isla Natividad",27.88881,-115.1919
"1053",2016,"Punta Prieta",16,"Ecklonia arborea",1,"Isla Natividad",27.88881,-115.1919
"1054",2016,"Punta Prieta",17,"Ecklonia arborea",2,"Isla Natividad",27.88881,-115.1919
"1055",2017,"Babencho",1,"Ecklonia arborea",3,"Isla Natividad",27.86058,-115.1888
"1056",2017,"Babencho",2,"Ecklonia arborea",22,"Isla Natividad",27.86058,-115.1888
"1057",2017,"Babencho",3,"Ecklonia arborea",2,"Isla Natividad",27.86058,-115.1888
"1058",2017,"Babencho",4,"Ecklonia arborea",9,"Isla Natividad",27.86058,-115.1888
"1059",2017,"Babencho",5,"Ecklonia arborea",2,"Isla Natividad",27.86058,-115.1888
"1060",2017,"Babencho",6,"Ecklonia arborea",16,"Isla Natividad",27.86058,-115.1888
"1061",2017,"Babencho",7,"Ecklonia arborea",9,"Isla Natividad",27.86058,-115.1888
"1062",2017,"Babencho",8,"Ecklonia arborea",11,"Isla Natividad",27.86058,-115.1888
"1063",2017,"Babencho",9,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"1064",2017,"Babencho",10,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"1065",2017,"Babencho",11,"Ecklonia arborea",80,"Isla Natividad",27.86058,-115.1888
"1066",2017,"Babencho",12,"Ecklonia arborea",27,"Isla Natividad",27.86058,-115.1888
"1067",2017,"Babencho",13,"Ecklonia arborea",2,"Isla Natividad",27.86058,-115.1888
"1068",2017,"Babencho",14,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"1069",2017,"Babencho",15,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"1070",2017,"Babencho",16,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"1071",2017,"Babencho",17,"Ecklonia arborea",30,"Isla Natividad",27.86058,-115.1888
"1072",2017,"Babencho",18,"Ecklonia arborea",7,"Isla Natividad",27.86058,-115.1888
"1073",2017,"La Dulce",1,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1074",2017,"La Dulce",2,"Ecklonia arborea",95,"Isla Natividad",27.84501,-115.1428
"1075",2017,"La Dulce",3,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1076",2017,"La Dulce",4,"Ecklonia arborea",30,"Isla Natividad",27.84501,-115.1428
"1077",2017,"La Dulce",5,"Ecklonia arborea",27,"Isla Natividad",27.84501,-115.1428
"1078",2017,"La Dulce",6,"Ecklonia arborea",10,"Isla Natividad",27.84501,-115.1428
"1079",2017,"La Dulce",7,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1080",2017,"La Dulce",8,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1081",2017,"La Dulce",9,"Ecklonia arborea",11,"Isla Natividad",27.84501,-115.1428
"1082",2017,"La Dulce",10,"Ecklonia arborea",3,"Isla Natividad",27.84501,-115.1428
"1083",2017,"La Dulce",11,"Ecklonia arborea",23,"Isla Natividad",27.84501,-115.1428
"1084",2017,"La Dulce",12,"Ecklonia arborea",43,"Isla Natividad",27.84501,-115.1428
"1085",2017,"La Dulce",13,"Ecklonia arborea",2,"Isla Natividad",27.84501,-115.1428
"1086",2017,"La Dulce",14,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1087",2017,"La Dulce",15,"Ecklonia arborea",3,"Isla Natividad",27.84501,-115.1428
"1088",2017,"La Dulce",16,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1089",2017,"La Dulce",17,"Ecklonia arborea",15,"Isla Natividad",27.84501,-115.1428
"1090",2017,"La Dulce",18,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1091",2017,"La Guanera",1,"Ecklonia arborea",1,"Isla Natividad",27.87691,-115.1699
"1092",2017,"La Guanera",2,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1093",2017,"La Guanera",3,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1094",2017,"La Guanera",4,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1095",2017,"La Guanera",5,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1096",2017,"La Guanera",6,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1097",2017,"La Guanera",7,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1098",2017,"La Guanera",8,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1099",2017,"La Guanera",9,"Ecklonia arborea",7,"Isla Natividad",27.87691,-115.1699
"1100",2017,"La Guanera",10,"Ecklonia arborea",12,"Isla Natividad",27.87691,-115.1699
"1101",2017,"La Guanera",11,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1102",2017,"La Guanera",12,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1103",2017,"La Guanera",13,"Ecklonia arborea",2,"Isla Natividad",27.87691,-115.1699
"1104",2017,"La Guanera",14,"Ecklonia arborea",1,"Isla Natividad",27.87691,-115.1699
"1105",2017,"La Guanera",15,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1106",2017,"La Guanera",16,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1107",2017,"La Guanera",19,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1108",2017,"La Guanera",20,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1109",2017,"La Guanera",21,"Ecklonia arborea",1,"Isla Natividad",27.87691,-115.1699
"1110",2017,"La Guanera",22,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1111",2017,"La Guanera",23,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1112",2017,"La Guanera",24,"Ecklonia arborea",8,"Isla Natividad",27.87691,-115.1699
"1113",2017,"La Guanera",25,"Ecklonia arborea",5,"Isla Natividad",27.87691,-115.1699
"1114",2017,"La Plana",1,"Ecklonia arborea",3,"Isla Natividad",27.84616,-115.1653
"1115",2017,"La Plana",2,"Ecklonia arborea",9,"Isla Natividad",27.84616,-115.1653
"1116",2017,"La Plana",3,"Ecklonia arborea",5,"Isla Natividad",27.84616,-115.1653
"1117",2017,"La Plana",4,"Ecklonia arborea",1,"Isla Natividad",27.84616,-115.1653
"1118",2017,"La Plana",5,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"1119",2017,"La Plana",6,"Ecklonia arborea",1,"Isla Natividad",27.84616,-115.1653
"1120",2017,"La Plana",7,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"1121",2017,"La Plana",8,"Ecklonia arborea",1,"Isla Natividad",27.84616,-115.1653
"1122",2017,"La Plana",9,"Ecklonia arborea",22,"Isla Natividad",27.84616,-115.1653
"1123",2017,"La Plana",10,"Ecklonia arborea",40,"Isla Natividad",27.84616,-115.1653
"1124",2017,"La Plana",11,"Ecklonia arborea",50,"Isla Natividad",27.84616,-115.1653
"1125",2017,"La Plana",12,"Ecklonia arborea",24,"Isla Natividad",27.84616,-115.1653
"1126",2017,"La Plana",13,"Ecklonia arborea",15,"Isla Natividad",27.84616,-115.1653
"1127",2017,"La Plana",14,"Ecklonia arborea",24,"Isla Natividad",27.84616,-115.1653
"1128",2017,"La Plana",15,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"1129",2017,"La Plana",16,"Ecklonia arborea",50,"Isla Natividad",27.84616,-115.1653
"1130",2017,"La Plana",17,"Ecklonia arborea",0,"Isla Natividad",27.84616,-115.1653
"1131",2017,"La Plana",18,"Ecklonia arborea",50,"Isla Natividad",27.84616,-115.1653
"1132",2017,"Punta Prieta",1,"Ecklonia arborea",1,"Isla Natividad",27.88881,-115.1919
"1133",2017,"Punta Prieta",2,"Ecklonia arborea",1,"Isla Natividad",27.88881,-115.1919
"1134",2017,"Punta Prieta",3,"Ecklonia arborea",2,"Isla Natividad",27.88881,-115.1919
"1135",2017,"Punta Prieta",4,"Ecklonia arborea",5,"Isla Natividad",27.88881,-115.1919
"1136",2017,"Punta Prieta",5,"Ecklonia arborea",8,"Isla Natividad",27.88881,-115.1919
"1137",2017,"Punta Prieta",6,"Ecklonia arborea",0,"Isla Natividad",27.88881,-115.1919
"1138",2017,"Punta Prieta",7,"Ecklonia arborea",1,"Isla Natividad",27.88881,-115.1919
"1139",2017,"Punta Prieta",8,"Ecklonia arborea",0,"Isla Natividad",27.88881,-115.1919
"1140",2017,"Punta Prieta",9,"Ecklonia arborea",13,"Isla Natividad",27.88881,-115.1919
"1141",2017,"Punta Prieta",10,"Ecklonia arborea",3,"Isla Natividad",27.88881,-115.1919
"1142",2017,"Punta Prieta",11,"Ecklonia arborea",1,"Isla Natividad",27.88881,-115.1919
"1143",2017,"Punta Prieta",12,"Ecklonia arborea",0,"Isla Natividad",27.88881,-115.1919
"1144",2017,"Punta Prieta",13,"Ecklonia arborea",0,"Isla Natividad",27.88881,-115.1919
"1145",2017,"Punta Prieta",14,"Ecklonia arborea",15,"Isla Natividad",27.88881,-115.1919
"1146",2017,"Punta Prieta",15,"Ecklonia arborea",1,"Isla Natividad",27.88881,-115.1919
"1147",2017,"Punta Prieta",16,"Ecklonia arborea",1,"Isla Natividad",27.88881,-115.1919
"1148",2017,"Punta Prieta",17,"Ecklonia arborea",4,"Isla Natividad",27.88881,-115.1919
"1149",2017,"Punta Prieta",18,"Ecklonia arborea",9,"Isla Natividad",27.88881,-115.1919
"1150",2017,"Punta Prieta",19,"Ecklonia arborea",0,"Isla Natividad",27.88881,-115.1919
"1151",2017,"Punta Prieta",20,"Ecklonia arborea",12,"Isla Natividad",27.88881,-115.1919
"1152",2018,"Babencho",1,"Ecklonia arborea",83,"Isla Natividad",27.86058,-115.1888
"1153",2018,"Babencho",2,"Ecklonia arborea",5,"Isla Natividad",27.86058,-115.1888
"1154",2018,"Babencho",3,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"1155",2018,"Babencho",4,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
